NIVEAU	METADATA_TV_HC	METADATA_KA	INLEIDING_BRON1	TEKSTBRON_OFURL	TOELICHTING_BRON																						
Havo	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"
De geschiedschrijver Cassius Dio (ca 150-235) schrijft tussen 201-210 zijn ""Romeinse Geschiedenis"". Over het jaar 61 schrijft hij"	"Terwijl dit (…) in Rome gebeurde, voltrok zich een vreselijke ramp in Brittannië (het huidige Engeland en Wales). Twee steden werden geplunderd, tachtigduizend Romeinen en bondgenoten kwamen om en het eiland ging verloren voor Rome. En het ergste was dat deze nederlaag aan de Romeinen werd toegebracht door een vrouw. Daarvoor schaamden zij zich vreselijk. (…) De persoon die de belangrijkste oorzaak was van het opstoken van de bewoners en van het overreden om tegen de Romeinen te vechten, (…) was Boudica, een Britse vrouw van koninklijke familie (…).

De Romeinen stuurden hierna een nieuw leger naar Brittannië, waarna de strijd
weer oplaait.

""Boudica reed zelf op een gevechtswagen aan het hoofd van een troepenmacht
van ongeveer 230.000 man en zij wees de anderen hun plaats aan. Paulinus (de Romeinse legeraanvoerder) kon zijn linie niet in de hele lengte tegenover die
van haar opstellen, zelfs niet als hij de rij maar één man diep maakte, zoveel minder waren zij in aantal. (…)
Toen gaf hij het sein voor de aanval. Daarop trokken de legers op elkaar af, de barbaren met veel geschreeuw en dreigende strijdliederen, de Romeinen stil en in slagorde tot zij op speerworp afstand van de vijand waren. Op dat moment
stormden de Romeinen op een teken op volle kracht naar voren, terwijl de vijand nog stapvoets vooruitliep. Bij de botsing braken zij met gemak door de
vijandelijke linies, maar omdat zij omringd waren door grote aantallen vijanden, moesten zij aan alle kanten tegelijk vechten. (…)
Omdat beide partijen even strijdlustig en moedig waren, duurde de strijd voort. Maar uiteindelijk, laat op de dag, wonnen de Romeinen. (…)
Intussen werd Boudica ziek en stierf. De Britten werden in diepe rouw
gedompeld en gaven haar een kostbare begrafenis. Zij voelden zich nu eindelijk werkelijk verslagen en keerden terug naar hun huizen. Tot zover de toestand in
Brittannië."""																							
Havo	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"
Rond 126 beschrijft de Romeinse historicus Suetonius in Over de levens van de keizers het leven van Julius Caesar. Dit fragment beschrijft het optreden van de
Romeinse aristocratische legeraanvoerder en staatsman, nadat hij tussen 58 en 54
voor Christus Gallië heeft onderworpen:"	"Van de opbrengst van zijn oorlogsbuit begon hij (Caesar) een forum (in Rome) aan te leggen, waarvan de grond alleen al meer dan honderd miljoen
sestertiën kostte. Aan het volk beloofde hij een gladiatorenvoorstelling en een banket ter nagedachtenis aan zijn dochter, wat vóór hem nog nooit iemand
had gedaan. (…)
De soldij van de legioensoldaten maakte hij (…) tweemaal zo hoog. Koren
deelde hij, als er genoeg was, zelfs zonder beperkingen uit, en van tijd tot tijd gaf hij iedere soldaat een slaaf uit de buit ten geschenke."																							
Havo	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"
In het jaar 80 wordt het Colosseum, het grote amfitheater van Rome, feestelijk geopend. Voor deze opening schrijft de Romeinse dichter Martialis (ca 40-103) een loflied op keizer Vespasianus"	"Welk volk is zo ver heen, zo achterlijk gebleven,
dat het niet in de stad van Caesar (de keizer) wil komen kijken? Het woeste bergvolk van Thracië komt, en ook de Sarmaten, de lippen vochtig nog van paardenbloed,
en het volk van bij de verste bronnen van de Nijl of van kusten aan de randen van de wereld.
Arabieren snellen toe, Sabaeërs snellen toe, Ciliciërs in wolken van inheems parfum, Germanen met de lange haren opgestoken en negers met weer kort en kroezig haar.
Men hoort hier iedere taal. Maar één ding zeggen allen:
O Caesar, ware vader van de Staat."																							
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	" “Consul Titus Manlius Torquatus laat zijn zoon onthoofden”, schilderij van
Ferdinand Bol uit circa 1661-1663. Het schilderij is gemaakt in opdracht van de Amsterdamse Admiraliteit, de organisatie die verantwoordelijk was voor de vloot.
Het doek hing in hun Raadskamer, de plaats waar het bestuur vergaderde"	https://lh6.googleusercontent.com/Cjih8LWOdHDBby29V8qrCYYtNsKiOXXGHRKuSv3EirOcnW_dHfJowLRiqeDHUgGzXS3UMpkqDWWCUiE-zLyiK7j9F0BDXO5CFVQdqJJhsOkFeM82lMrWKf8AQmQO0lP1WWCQEjI																							
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"De Romeinse geschiedschrijver Livius (59 v. Chr.–17 na Chr.) maakt voor zijn
geschiedenis van de stad Rome gebruik van verhalen die al eeuwen werden verteld. Een voorbeeld hiervan is de sage van Titus Manlius Torquatus"	"Eens, toen er een oorlog was tussen de Romeinen en hun buurvolk de Latijnen, hadden de twee consuls die Rome bestuurden, bevolen dat niemand op eigen houtje tegen de Latijnen mocht vechten. Eén van de consuls had een zoon,
Titus Manlius, die commandant was van een ruiterafdeling. Tijdens een
verkenningstocht in de omgeving van Rome ontmoette hij met zijn ruiters een afdeling Latijnse ruiters. Hun aanvoerder, de beroemde Geminus Maecius,
herkende Titus Manlius en schreeuwde: “Waar blijven nou jullie consuls met hun legers?”
“Die zullen optrekken, wanneer het juiste moment gekomen is en Jupiter, onze god, zal hen bijstaan”, schreeuwde Titus Manlius terug.
Daarop reed Geminus een eindje naar voren en zei: “Wil jij dan misschien tegen mij vechten? Dan kunnen de Romeinen alvast zien dat de Latijnen veel sterker zijn!”
Manlius werd kwaad door die belediging. Hij vergat het verbod van zijn vader en stormde op Geminus af. Met zijn speer (…) stak Manlius hem zo krachtig door
zijn hals, dat het staal tussen zijn ribben weer naar buiten kwam. Onder gejuich keerde hij met de wapenrusting van zijn gedode vijand terug naar het kamp.
Hij ging naar de tent van zijn vader en zei: “Iedereen kan nu zien dat ik werkelijk uw zoon ben. Ik breng u de buit van een vijand die ik gedood heb.” De consul
keerde onmiddellijk zijn zoon de rug toe en liet de hoornblazer het teken tot
verzamelen geven. Toen alle soldaten voor zijn tent stonden, sprak hij hem toe: “Titus Manlius, jij hebt je niets aangetrokken van het bevel van de consuls of dat van je vader. Je hebt de discipline geschonden waar Rome zijn macht aan
ontleent. (…) Ik houd van jou omdat je mijn kind bent en ik begrijp dat je je
dapperheid hebt willen tonen. Maar als jij ongestraft blijft, verliezen de bevelen van de consuls voor altijd hun waarde. Je hebt de legerdiscipline verzwakt, en daarom moet je gestraft worden. Bind hem aan de paal!”
Iedereen verbleekte bij het horen van dit wrede bevel. De soldaten waren te bang om iets te zeggen. Titus Manlius moest onthoofd worden! Toen na de
nekslag het bloed uit de wond gutste, steeg één grote jammerklacht op. Het lijk
van Titus Manlius werd op een brandstapel gelegd en samen met de wapenbuit verbrand."		" “Consul Titus Manlius Torquatus laat zijn zoon onthoofden”, schilderij van
Ferdinand Bol uit circa 1661-1663. Het schilderij is gemaakt in opdracht van de Amsterdamse Admiraliteit, de organisatie die verantwoordelijk was voor de vloot.
Het doek hing in hun Raadskamer, de plaats waar het bestuur vergaderde"	https://lh6.googleusercontent.com/Cjih8LWOdHDBby29V8qrCYYtNsKiOXXGHRKuSv3EirOcnW_dHfJowLRiqeDHUgGzXS3UMpkqDWWCUiE-zLyiK7j9F0BDXO5CFVQdqJJhsOkFeM82lMrWKf8AQmQO0lP1WWCQEjI																				
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"bron 1
In 1930 werd bij graafwerkzaamheden bij een huis in Simpelveld (Limburg) een
Romeinse sarcofaag (in dit geval een kist voor crematieresten) aangetroffen uit de periode 200-250:"	https://lh4.googleusercontent.com/GZHPYCxq_AYLMjTlQp5XFJFLMtmXrErm25YlZJqqy_VzHXM2orjpL6oseduKffgArJplKaJmyt5qlYgjrDo41Q34kkG6I1zI8sQDRXcHmTsRqFLc2L2ywKDNgMq927UJ7jQUEI0	"Toelichting
De kist is van binnen met reliëfs versierd. Afgebeeld is een vrouw, liggend op een rustbed. Naast haar zijn haar huis, meubels en ander huisraad te zien.
Verschillende grafgiften zoals gouden sieraden en een zilveren spiegeltje lagen in de kist."																						
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	" Foto van een votiefsteen (een offersteen die uit dankbaarheid aan een god of
godin is beloofd), uit de periode 170-270, gevonden bij Colijnsplaat in Zeeland"	https://lh5.googleusercontent.com/AYN1iQ6e1wtrhvkEC8r4c0CccOxcllojK29u4n7WNcHIBLztY-D-U014XngpbJzQB46sOcLMnxPdDymEcs9lXisoHQ0aM7VpBjQlgCji1cPJz6aYGc9_JCS34vn_dkSJjsO8YeU	"Op de steen staat
Deae Nehalenniae Vegisonius Martinus, cives (=civis) Secuanus, nauta, v(otum) s(olvit) l(ibens) m(erito). Vertaling
Aan de godin Nehalennia heeft Vegisonius, burger uit het land van de Sequani
(een gebied in Frankrijk), scheepseigenaar, zijn belofte ingelost, gaarne en met reden. ""Toelichting
De godin Nehalennia werd al voor de komst van de Romeinen in Zeeland
vereerd, maar in de Romeinse tijd werden er voor haar twee tempels opgericht, bij het huidige Domburg en Colijnsplaat. Daar zijn ongeveer 240 votiefstenen
gevonden van handelaren en zeevarenden uit verschillende delen van het Romeinse Rijk die met hun schepen van en naar de Britse eilanden (de
Romeinse provincie Brittannia) voeren. Zij bedanken de godin daarmee voor een
behouden vaart."""																						
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"
Rond 417 beschrijft Paulus Orosius gebeurtenissen uit de recente geschiedenis van zijn vaderland Spanje, dat al eeuwenlang deel uitmaakt van het Romeinse Rijk:"	"In 406 staken de Alanen, Sueven, Vandalen en veel anderen met hen de Rijn over. Ze vielen Gallië binnen en rukten op tot aan de Pyreneeën. Omdat zij op dat moment nog werden tegengehouden door deze barrière, keerden zij op
hun schreden terug en overspoelden de nabijgelegen provincies. Terwijl zij huishielden in Gallië, greep Gratianus, een inwoner van Brittannië, daar de macht. Hij werd vermoord en in zijn plaats werd Constantijn gekozen, een man uit de laagste rangen van het leger. Nadat hij zich de keizerlijke
waardigheid had aangematigd, stak hij over naar Gallië. Misleid door
bondgenootschappen met onbetrouwbare barbaren, berokkende hij de staat daar veel schade (…). Constantijn zond zijn zoon Constans naar Spanje. Met hem stuurde hij bepaalde barbaren mee, die ooit als bondgenoten waren
aanvaard en in militaire dienst waren genomen. Zij werden belast met de bewaking van de bergpassen door de Pyreneeën. (…)
Zij verzaakten echter hun plicht. Ze lieten de passen onbewaakt en stelden de provincies van Spanje bloot aan de volkeren die rondzwierven in Gallië. Ze
sloten zich zelfs bij hen aan. Nadat de volkeren een tijdje moordend hadden rondgetrokken, waarbij ze mensen en goederen veel schade toebrachten,
verdeelden ze het land door middel van loting onder elkaar. Tot op heden hebben ze het in hun bezit."																							
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde	"bron 1
In 47 na Christus wordt Domitius Corbulo benoemd tot gouverneur van de Romeinse provincie Germania Inferior, waar het op dat moment erg onrustig is. De Romeinse
geschiedschrijver Tacitus schrijft daarover:"	"In diezelfde tijd vielen de (Germaanse) Chauci (…) onder leiding van
Gannascus de provincie binnen. Deze man was afkomstig uit de stam van de Canninefaten, had lang in onze hulptroepen gediend, was toen gedeserteerd en had, na zich meester te hebben gemaakt van enige lichte vaartuigen,
roofovervallen gepleegd langs de kust van Gallië. (…) Corbulo trok intussen goed voorbereid de provincie in (…). Nadat hij de vloot van de vijand tot
zinken had gebracht, Gannascus had verdreven en de orde had hersteld,
begon hij met de herinvoering van de vroegere discipline onder de legioenen, die de ontberingen van het soldatenleven waren ontwend en alleen nog aan buit dachten. (…) De schrik die hij veroorzaakte, trof zowel zijn eigen troepen als de vijand. Onze mannen kregen nieuwe moed; de barbaren verloren hun trots. De Friezen, die vijandig en verraderlijk waren geweest sinds hun
eerdere opstand, gaven gijzelaars (als onderpand) en vestigden zich in gebieden die Corbulo aan hen toewees. Ook gaf hij hun een senaat,
magistraten en wetten. Om ervoor te zorgen dat zij zouden blijven gehoorzamen, bouwde hij een fort."																							
Havo	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde, betrouwbaarheid		https://lh3.googleusercontent.com/GhRDNh0uQWub7fdp9bVgbzdQ4HiPYtQoMFUJh8tLFUuYpsarYN4O-So5ER7HLcdKm6LtwxK7P1tLhb2Pp5WPtm_wVICR6HR4RZFiYSWrmAXjvncrrABKWletLmx_uoVayd7hfPM	"Toelichting
De drie personen op de voorgrond zijn (van links naar rechts): Karel de Grote (768-814), de eerste keizer van West-Europa; de paus, het hoofd van de rooms-katholieke kerk;
een monnik."																						
Havo	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde, betrouwbaarheid	"
In het jaar 38 wordt een joods gezantschap uit de Egyptische stad Alexandrië in
Rome door keizer Caligula ontvangen. De leider van het gezantschap, Philo van Alexandrië, een bekende joodse filosoof, schrijft hierover"	"Toen wij bij hem werden gebracht, bogen we naar de grond zodra we hem zagen, en groetten hem met eerbied en respect, hem aansprekend als keizer. En hij beantwoordde onze groet zo koel dat we niet alleen onze zaak maar ook ons leven opgaven. Want sarrend en grijnzend zei hij: “Zijn jullie die godenhaters die menen dat ik geen god ben, terwijl ik door alle anderen wel als god word aanbeden? En ik word door jullie niet zo aangesproken?” En de handen ten hemel heffend deed hij een uitspraak die te erg was om aan te
horen, laat staan dat die woordelijk kan worden weergegeven."																							
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde, KA 7 - De confrontatie tussen de Grieks-Romeinse cultuur en de Germaanse cultuur van Noordwest-Europa	"
Griekenland wordt in 146 v. Chr. een provincie van het Romeinse Rijk. Aelius Aristides is een Griek die Romeins burger wordt. Hij schrijft omstreeks 150 over de Romeinen:"	"Grieken en barbaren kunnen gaan waar ze maar willen, je veiligheid is gewaarborgd als je een Romein bent of een onderdaan van Rome. Rome heeft de hele wereld
gemeten, heeft rivieren met bruggen overspand, heeft bergen doorkliefd om rechte wegen aan te leggen voor verkeer, heeft lege plekken gevuld met boerderijen en maakt het leven makkelijker door in behoeftes te voorzien en door recht en orde te brengen. Overal zijn gymnasia (= sportscholen), fonteinen, poorten, tempels,
werkplaatsen en scholen. De steden zijn prachtig en de hele aarde is netjes als een tuin."																							
VWO	Tijdvak 2	KA 6 - De groei van het Romeinse imperium waardoor de Grieks-Romeinse cultuur zich in Europa verspreidde, KA 7 - De confrontatie tussen de Grieks-Romeinse cultuur en de Germaanse cultuur van Noordwest-Europa	"
In 43 wordt Brittannia (een groot deel van het huidige Groot-Brittannië) een provincie van het Romeinse Rijk. De Romeinse schrijver Tacitus (56-117) heeft deze Romeinse provincie
bezocht. Hij beweert in zijn boek Agricola dat een Britse stamleider omstreeks 98 zegt:"	"Onze kinderen worden nu weggevoerd in slavernij naar andere landen. Onze
goederen en geld gaan op aan belasting; de oogst wordt van ons land geroofd om de Romeinen te voeden. Onze ledematen doen zeer van het aanleggen van wegen dwars door wouden en moerassen onder de zweepslagen van onze onderdrukkers."		"
Griekenland wordt in 146 v. Chr. een provincie van het Romeinse Rijk. Aelius Aristides is een Griek die Romeins burger wordt. Hij schrijft omstreeks 150 over de Romeinen:"	"Grieken en barbaren kunnen gaan waar ze maar willen, je veiligheid is gewaarborgd als je een Romein bent of een onderdaan van Rome. Rome heeft de hele wereld
gemeten, heeft rivieren met bruggen overspand, heeft bergen doorkliefd om rechte wegen aan te leggen voor verkeer, heeft lege plekken gevuld met boerderijen en maakt het leven makkelijker door in behoeftes te voorzien en door recht en orde te brengen. Overal zijn gymnasia (= sportscholen), fonteinen, poorten, tempels,
werkplaatsen en scholen. De steden zijn prachtig en de hele aarde is netjes als een tuin."																				
Havo	Tijdvak 2	KA 7 - De confrontatie tussen de Grieks-Romeinse cultuur en de Germaanse cultuur van Noordwest-Europa	"
In 452 trok Attila, de koning der Hunnen (een nomadenstam uit Oost-Azië) met zijn krijgers op naar Rome om het te plunderen. Na enkele maanden van
belegering trekt Attila zijn legers terug. De kroniekschrijver Prosper geeft in circa
455 een verklaring voor het wegtrekken van de Hunnen:"	"Attila verzamelde zijn in Gallië (Frankrijk) verspreide troepen om op te rukken
naar Italië. (…) Voor de keizer en de Senaat en het Romeinse volk leek er geen beter voorstel dan een delegatie naar deze zeer barbaarse koning te sturen om bij hem om vrede te smeken. Onze hoogst gezegende paus Leo, vertrouwend op de hulp van God, die de rechtvaardigen nooit is afgevallen tijdens hun
beproevingen, nam deze taak op zijn schouders, vergezeld van twee Romeinse bestuurders, consul Avienus en prefect Trygetius. De uitkomst was wat zijn
geloof hem had ingegeven, want toen de koning het gezelschap had ontvangen, was hij zo onder de indruk van de aanwezigheid van de hogepriester, dat hij zijn leger het bevel gaf de oorlog op te geven. Nadat hij vrede had beloofd, trok
Attila zich terug tot achter de Donau."																							
Havo	Tijdvak 2	KA 7 - De confrontatie tussen de Grieks-Romeinse cultuur en de Germaanse cultuur van Noordwest-Europa	"
De Romeinse veldheer Julius Caesar beschrijft zijn veldtocht in Gallië. In zijn boek geeft hij weer wat een Gallische hoofdman zegt bij het beleg van Alesia
in 52 voor Christus"	"Eens is Gallië geplunderd door Germanen die, toen zij op zoek waren naar nieuw land, ons ernstig hebben geteisterd. Maar toen zij weer weggingen, lieten zij ons onze rechten, wetten, akkers en onze vrijheid. Maar de Romeinen worden uitsluitend door hebzucht voortgedreven. Alles willen ze hebben.
Hebben ze eenmaal gehoord van roemruchte strijders, dan willen ze op hun akkers en in hun steden wonen en hun een eeuwigdurende slavernij opleggen. Dit is hun enige manier van oorlog voeren. (…) Kijk naar Zuid-Frankrijk - eens ook Gallië -, dat gemaakt is tot Romeinse provincie en nu als een slaaf voor
altijd zucht onder andere wetten, een ander recht en ander gezag."																							
